Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","1993","1993","Head","9611000","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","1994","1994","Head","9690810","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","1995","1995","Head","9856680","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","1996","1996","Head","10120700","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","1997","1997","Head","10303200","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","1998","1998","Head","10492700","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","1999","1999","Head","10739513","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2000","2000","Head","10982000","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2001","2001","Head","11243000","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2002","2002","Head","11551000","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2003","2003","Head","11728000","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2004","2004","Head","11939000","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2005","2005","Head","12123060","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2006","2006","Head","12364310","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2007","2007","Head","12633922","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2008","2008","Head","12929242","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2009","2009","Head","13185521","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2010","2010","Head","13608909","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2011","2011","Head","14088043","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2012","2012","Head","14559000","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2013","2013","Head","14992823","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2014","2014","Head","15481101","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2015","2015","Head","15993276","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2016","2016","Head","16570928","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2017","2017","Head","17113000","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2018","2018","Head","17860000","","Official data"
"QA","Live Animals","28","Myanmar","5111","Stocks","866","Cattle","2019","2019","Head","18583932","Im","FAO data based on imputation methodology"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1961","1961","Head","5800000","F","FAO estimate"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1962","1962","Head","5826000","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1963","1963","Head","5830000","F","FAO estimate"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1964","1964","Head","5840000","F","FAO estimate"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1965","1965","Head","5850000","F","FAO estimate"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1966","1966","Head","5860000","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1967","1967","Head","5985000","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1968","1968","Head","6105000","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1969","1969","Head","6226000","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1970","1970","Head","6300000","F","FAO estimate"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1971","1971","Head","6350000","F","FAO estimate"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1972","1972","Head","6400000","F","FAO estimate"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1973","1973","Head","6450000","F","FAO estimate"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1974","1974","Head","6500000","F","FAO estimate"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1975","1975","Head","6550000","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1976","1976","Head","6650000","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1977","1977","Head","6703000","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1978","1978","Head","6770000","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1979","1979","Head","6850000","F","FAO estimate"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1980","1980","Head","6900000","F","FAO estimate"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1981","1981","Head","6930000","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1982","1982","Head","6950000","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1983","1983","Head","6750000","F","FAO estimate"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1984","1984","Head","6550000","F","FAO estimate"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1985","1985","Head","6356994","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1986","1986","Head","6371743","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1987","1987","Head","6362930","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1988","1988","Head","6343108","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1989","1989","Head","6284918","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1990","1990","Head","6280852","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1991","1991","Head","6254819","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1992","1992","Head","6245682","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1993","1993","Head","6237231","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1994","1994","Head","6546177","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1995","1995","Head","6837913","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1996","1996","Head","7008420","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1997","1997","Head","7024780","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1998","1998","Head","7048660","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","1999","1999","Head","7030698","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2000","2000","Head","7023166","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2001","2001","Head","6982664","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2002","2002","Head","6978690","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2003","2003","Head","6953584","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2004","2004","Head","6966436","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2005","2005","Head","6994463","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2006","2006","Head","7002916","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2007","2007","Head","7044279","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2008","2008","Head","7090714","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2009","2009","Head","7175198","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2010","2010","Head","7199260","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2011","2011","Head","7226050","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2012","2012","Head","7244944","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2013","2013","Head","7274022","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2014","2014","Head","7243916","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2015","2015","Head","7241743","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2016","2016","Head","7302808","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2017","2017","Head","7347487","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2018","2018","Head","7376306","","Official data"
"QA","Live Animals","149","Nepal","5111","Stocks","866","Cattle","2019","2019","Head","7385035","","Official data"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1961","1961","Head","60000","F","FAO estimate"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1962","1962","Head","60500","F","FAO estimate"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1963","1963","Head","61000","F","FAO estimate"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1964","1964","Head","62000","F","FAO estimate"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1965","1965","Head","63000","F","FAO estimate"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1966","1966","Head","63500","F","FAO estimate"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1967","1967","Head","65000","F","FAO estimate"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1968","1968","Head","66500","F","FAO estimate"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1969","1969","Head","68000","F","FAO estimate"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1970","1970","Head","69000","F","FAO estimate"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1971","1971","Head","68000","","Official data"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1972","1972","Head","81600","","Official data"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1973","1973","Head","97900","","Official data"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1974","1974","Head","117500","","Official data"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1975","1975","Head","125900","","Official data"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1976","1976","Head","133800","","Official data"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1977","1977","Head","135000","*","Unofficial figure"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1978","1978","Head","129775","","Official data"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1979","1979","Head","135182","","Official data"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1980","1980","Head","140589","","Official data"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1981","1981","Head","146468","","Official data"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1982","1982","Head","125886","","Official data"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1983","1983","Head","120000","","Official data"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1984","1984","Head","126000","","Official data"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1985","1985","Head","130000","F","FAO estimate"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1986","1986","Head","130000","F","FAO estimate"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1987","1987","Head","135000","F","FAO estimate"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1988","1988","Head","135500","F","FAO estimate"
"QA","Live Animals","221","Oman","5111","Stocks","866","Cattle","1989","1989","Head","136000","F","FAO estimate"
